"";"TournamentName";"TournamentStart";"TournamentEnd";"maxParticipants";"TournamentCountry";"TournamentPostalCode";"TournamentCity";"TournamentStreet";"TournamentPlace";"Rank";"TeamName";"TeamCountry";"TeamCity";"nParticipants";"TournamentID";"TournamentLongitude";"TournamentLatitude";"nParticipations";"TeamID";"TeamLongitude";"TeamLatitude"
"1329";"8. Berliner Juggerpokal -Jugendturnier-";2014-05-03 10:00:00;2014-05-04 17:00:00;12;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";5;"RosaLux";"Deutschland";"Berlin";9;104;13,4027557;52,4729578;1;365;13,3888599;52,5170365
"1330";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";5;"Zonenkinder";"Deutschland";"Jena";27;103;13,4027557;52,4729578;82;472;11,5879359;50,9281717
"1331";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";6;"Falco jugger";"Deutschland";"Berlin";27;103;13,4027557;52,4729578;53;112;13,3888599;52,5170365
"1332";"8. Berliner Juggerpokal -Jugendturnier-";2014-05-03 10:00:00;2014-05-04 17:00:00;12;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";6;"Flying Rhinos";"Deutschland";"Berlin";9;104;13,4027557;52,4729578;3;132;13,3888599;52,5170365
"1333";"8. Berliner Juggerpokal -Kinderturnier-";2014-05-03 10:00:00;2014-05-04 17:00:00;8;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";6;"Kids Mixteam";"Deutschland";"Berlin";8;105;13,4027557;52,4729578;1;251;13,3888599;52,5170365
"1334";"8. Berliner Juggerpokal -Kinderturnier-";2014-05-03 10:00:00;2014-05-04 17:00:00;8;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";7;"Zonenzwerge";"Deutschland";"Jena";8;105;13,4027557;52,4729578;10;474;11,5879359;50,9281717
"1335";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";7;"Last Man Standing";"Deutschland";"Hamburg";27;103;13,4027557;52,4729578;33;265;10,000654;53,550341
"1336";"8. Berliner Juggerpokal -Jugendturnier-";2014-05-03 10:00:00;2014-05-04 17:00:00;12;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";7;"Mix RST";"Deutschland";"Rotenburg a. d. Fulda";9;104;13,4027557;52,4729578;1;290;9,7269936;50,9948584
"1337";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";7;"Torpedo BÃÂ¤ÃÂ¤m!";"Deutschland";"Hamburg";27;103;13,4027557;52,4729578;33;430;10,000654;53,550341
"1338";"8. Berliner Juggerpokal -Kinderturnier-";2014-05-03 10:00:00;2014-05-04 17:00:00;8;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";8;"Ransbach Juggers";"Deutschland";"Hohenroda";8;105;13,4027557;52,4729578;2;347;9,9307978;50,8186421
"1339";"8. Berliner Juggerpokal -Jugendturnier-";2014-05-03 10:00:00;2014-05-04 17:00:00;12;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";8;"Jugger Devils KuppenrhÃÂ¶n";"Deutschland";"Friedewald";9;104;13,4027557;52,4729578;7;199;7,96247422301466;50,71014745
"1340";"8. Berliner Juggerpokal -Jugendturnier-";2014-05-03 10:00:00;2014-05-04 17:00:00;12;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";9;"RosaLuxX (2)";"Deutschland";"Berlin";9;104;13,4027557;52,4729578;1;366;13,3888599;52,5170365
"1341";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";9;"Amazonenkinder";"Deutschland";"Jena";27;103;13,4027557;52,4729578;34;12;11,5879359;50,9281717
"1342";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";10;"Skull!";"Deutschland";"Berlin";27;103;13,4027557;52,4729578;36;393;13,3888599;52,5170365
"1343";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";11;"Jugglers Jugg";"Deutschland";"Halle Saale";27;103;13,4027557;52,4729578;27;224;11,9705452;51,4825041
"1344";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";12;"Ahle SÃÂ¤cke";"Deutschland";"Rotenburg a. d. Fulda";27;103;13,4027557;52,4729578;16;9;9,7269936;50,9948584
"1345";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";13;"Chimaera Brunsviga";"Deutschland";"Braunschweig";27;103;13,4027557;52,4729578;34;56;10,5252669;52,2639962
"1346";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";13;"GAG";"Deutschland";"Berlin";27;103;13,4027557;52,4729578;34;140;13,3888599;52,5170365
"1347";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";15;"Anima Equorum";"Deutschland";"Halle Saale";27;103;13,4027557;52,4729578;11;17;11,9705452;51,4825041
"1348";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";16;"Sonnenwende";"Deutschland";"Berlin";27;103;13,4027557;52,4729578;37;394;13,3888599;52,5170365
"1349";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";17;"Rigor Mortis 3";"Deutschland";"Berlin";27;103;13,4027557;52,4729578;12;361;13,3888599;52,5170365
"1350";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";18;"JÃÂ¤rnboÃÂ¥s JÃÂ¤rnfalkar";"Sverige";"JÃ¤rnboÃ¥s";27;103;13,4027557;52,4729578;1;188;14,8665565;59,6546727
"1351";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";19;"Kamikaze Eulen";"Deutschland";"Rethwisch";27;103;13,4027557;52,4729578;38;242;10,4447553;53,7828378
"1352";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";20;"SturmwÃÂ¶lfe";"Deutschland";"Bielefeld";27;103;13,4027557;52,4729578;25;407;8,60709241553391;52,04254155
"1353";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";21;"Leipziger Nachtwache";"Deutschland";"Leipzig";27;103;13,4027557;52,4729578;23;268;12,3810549;51,3391827
"1354";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";22;"Blue Fangs";"Deutschland";"Frankfurt (Oder)";27;103;13,4027557;52,4729578;6;45;14,549452;52,3412273
"1355";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";23;".N.O.X.";"Deutschland";"Berlin";27;103;13,4027557;52,4729578;4;314;13,3888599;52,5170365
"1356";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";24;"Knautschzonenkinder";"Deutschland";"Jena";27;103;13,4027557;52,4729578;12;256;11,5879359;50,9281717
"1357";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";25;"Die Maximalkonsistente Teilklasse";"Deutschland";"Greifswald";27;103;13,4027557;52,4729578;18;90;13,3815238;54,095791
"1358";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";26;"Les Calanquiers";"France";"Marseille";27;103;13,4027557;52,4729578;1;270;5,3699525;43,2961743
"1359";"8. Berliner Juggerpokal";2014-05-03 10:00:00;2014-05-04 17:00:00;28;"Deutschland";"10965";"Berlin";"Tempelhofer Feld";"Ex-Flughafen Tempelhof, Berlin";27;"Evil Eye";"Sverige";"Ãrebro";27;103;13,4027557;52,4729578;1;111;15,2149988;59,2747378
"1360";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";1;"Mainzer Marodeure";"Deutschland";"Mainz";15;106;8,4577546;48,0776487;33;281;8,2710237;49,9999952
"1361";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";2;"JUKK|ER";"Deutschland";"Schwaikheim";15;106;8,4577546;48,0776487;13;238;9,3515664;48,8747084
"1362";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";3;"Ahle SÃÂ¤cke";"Deutschland";"Rotenburg a. d. Fulda";15;106;8,4577546;48,0776487;16;9;9,7269936;50,9948584
"1363";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";4;"Juggernauts";"Deutschland";"NÃ¼rnberg";15;106;8,4577546;48,0776487;40;214;12,9118642;48,3619187
"1364";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";5;"Pink Pain";"Deutschland";"Darmstadt";15;106;8,4577546;48,0776487;68;333;8,651177;49,872775
"1365";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";6;"SchÃÂÃÂ¤delschwenker";"Deutschland";"Homburg";15;106;8,4577546;48,0776487;15;377;7,3340336;49,3181673
"1366";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";7;"Schergen von Monasteria";"Deutschland";"MÃ¼nster";15;106;8,4577546;48,0776487;34;378;7,6251879;51,9625101
"1367";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";8;"Hobbiz";"Deutschland";"Heidelberg";15;106;8,4577546;48,0776487;54;175;8,694724;49,4093582
"1368";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";9;"Gossenhauer";"Deutschland";"Freiburg";15;106;8,4577546;48,0776487;37;149;13,3428889;50,9169415
"1369";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";10;"Affen mit Waffen";"Deutschland";"Sulzbach-Rosenberg";15;106;8,4577546;48,0776487;36;7;11,7470259;49,4992468
"1370";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";11;"Affen mit Waffeln";"Deutschland";"Sulzbach-Rosenberg";15;106;8,4577546;48,0776487;18;6;11,7470259;49,4992468
"1371";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";12;"Pink Brain";"Deutschland";"Darmstadt";15;106;8,4577546;48,0776487;22;328;8,651177;49,872775
"1372";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";13;"Nauteraner";"Deutschland";"Mixteam";15;106;8,4577546;48,0776487;2;306;NA;NA
"1373";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";14;"TackleTiger";"Deutschland";"Karlsruhe";15;106;8,4577546;48,0776487;26;410;7,2931076;51,1525383
"1374";"12. Badische Meisterschaft";2014-05-10 10:00:00;2014-05-10 18:00:00;16;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";15;"S.P.A.T.";"Deutschland";"Villingen";15;106;8,4577546;48,0776487;33;400;8,4598995;48,0596619
"1375";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";1;"Zonenkinder";"Deutschland";"Jena";36;107;11,5875742571875;50,9204859;82;472;11,5879359;50,9281717
"1376";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";2;"Rigor Mortis";"Deutschland";"Berlin";36;107;11,5875742571875;50,9204859;59;359;13,3888599;52,5170365
"1377";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";3;"Skull!";"Deutschland";"Berlin";36;107;11,5875742571875;50,9204859;36;393;13,3888599;52,5170365
"1378";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";4;"Ahle SÃÂ¤cke";"Deutschland";"Rotenburg a. d. Fulda";36;107;11,5875742571875;50,9204859;16;9;9,7269936;50,9948584
"1379";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";5;"Die Leere Menge";"Deutschland";"Greifswald";36;107;11,5875742571875;50,9204859;44;88;13,3815238;54,095791
"1380";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";5;"Rigor Mortis 2";"Deutschland";"Berlin";36;107;11,5875742571875;50,9204859;23;360;13,3888599;52,5170365
"1381";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";7;"Falco jugger";"Deutschland";"Berlin";36;107;11,5875742571875;50,9204859;53;112;13,3888599;52,5170365
"1382";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";7;"Living Undeads";"Deutschland";"Hannover";36;107;11,5875742571875;50,9204859;52;271;9,7385532;52,3744779
"1383";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";9;"Torpedo BÃÂ¤ÃÂ¤m!";"Deutschland";"Hamburg";36;107;11,5875742571875;50,9204859;33;430;10,000654;53,550341
"1384";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";9;"GrÃÂ¼nanlagen Guerilla";"Deutschland";"Berlin";36;107;11,5875742571875;50,9204859;29;160;13,3888599;52,5170365
"1385";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";11;"Chimaera Brunsviga";"Deutschland";"Braunschweig";36;107;11,5875742571875;50,9204859;34;56;10,5252669;52,2639962
"1386";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";11;"Mad Monkeys";"Deutschland";"Hagen";36;107;11,5875742571875;50,9204859;34;276;7,4727227;51,357862
"1387";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";13;"SturmwÃÂ¶lfe";"Deutschland";"Bielefeld";36;107;11,5875742571875;50,9204859;25;407;8,60709241553391;52,04254155
"1388";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";13;"Pink Pain";"Deutschland";"Darmstadt";36;107;11,5875742571875;50,9204859;68;333;8,651177;49,872775
"1389";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";15;"Juggernauts";"Deutschland";"NÃ¼rnberg";36;107;11,5875742571875;50,9204859;40;214;12,9118642;48,3619187
"1390";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";15;"Jugglers Jugg";"Deutschland";"Halle Saale";36;107;11,5875742571875;50,9204859;27;224;11,9705452;51,4825041
"1391";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";17;"Amazonenkinder";"Deutschland";"Jena";36;107;11,5875742571875;50,9204859;34;12;11,5879359;50,9281717
"1392";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";17;"Anima Equorum";"Deutschland";"Halle Saale";36;107;11,5875742571875;50,9204859;11;17;11,9705452;51,4825041
"1393";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";19;"PaderBears";"Deutschland";"Paderborn";36;107;11,5875742571875;50,9204859;28;320;8,76486977817756;51,71895955
"1394";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";19;"Keiler";"Deutschland";"Oldenburg";36;107;11,5875742571875;50,9204859;22;245;8,2146017;53,1389753
"1395";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";21;"Knautschzonenkinder";"Deutschland";"Jena";36;107;11,5875742571875;50,9204859;12;256;11,5879359;50,9281717
"1396";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";21;"Die Maximalkonsistente Teilklasse";"Deutschland";"Greifswald";36;107;11,5875742571875;50,9204859;18;90;13,3815238;54,095791
"1397";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";23;"Without Rules (W.o.R)";"Deutschland";"Rotenburg (WÃ¼mme)";36;107;11,5875742571875;50,9204859;19;463;9,4049292;53,1108906
"1398";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";23;"Sonnenwende";"Deutschland";"Berlin";36;107;11,5875742571875;50,9204859;37;394;13,3888599;52,5170365
"1399";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";25;"Schergen von Monasteria";"Deutschland";"MÃ¼nster";36;107;11,5875742571875;50,9204859;34;378;7,6251879;51,9625101
"1400";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";25;"Jugger-Haufen-Bochum";"Deutschland";"Bochum";36;107;11,5875742571875;50,9204859;42;202;7,1401155;51,4716282
"1401";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";27;"Mighty Juggs";"Deutschland";"Lippstadt";36;107;11,5875742571875;50,9204859;13;286;8,347194;51,6747074
"1402";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";27;"Leipziger Nachtwache";"Deutschland";"Leipzig";36;107;11,5875742571875;50,9204859;23;268;12,3810549;51,3391827
"1403";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";29;"Rigor Mortis 3";"Deutschland";"Berlin";36;107;11,5875742571875;50,9204859;12;361;13,3888599;52,5170365
"1404";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";29;"Jugg - the Ripper";"Deutschland";"Hagen";36;107;11,5875742571875;50,9204859;16;235;7,4727227;51,357862
"1405";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";31;"Jugguars";"Deutschland";"Coswig";36;107;11,5875742571875;50,9204859;4;236;13,5783983;51,1267305
"1406";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";31;"Weserkraken";"Deutschland";"Bremen";36;107;11,5875742571875;50,9204859;19;458;9,7627799;47,7205398
"1407";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";33;"Moonwalk to Pluto";"Deutschland";"GÃ¶ttingen";36;107;11,5875742571875;50,9204859;22;296;9,9352051;51,5327604
"1408";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";33;"Mengenleere";"Deutschland";"Greifswald";36;107;11,5875742571875;50,9204859;5;284;13,3815238;54,095791
"1409";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";35;"Chimera Kraken";"Deutschland";"Mixteam";36;107;11,5875742571875;50,9204859;1;58;NA;NA
"1410";"7. ThÃÂ¼ringer Meisterschaft";2014-05-17 10:00:00;2014-05-18 17:00:00;36;"Deutschland";"";"Jena";"Oberaue";"Jena";35;"Zonenembryonen";"Deutschland";"Jena";36;107;11,5875742571875;50,9204859;4;471;11,5879359;50,9281717
"1411";"Holt euch die Banane!";2014-05-24 09:00:00;2014-05-24 17:00:00;12;"Deutschland";"92237";"Sulzbach-Rosenberg";"Neukirchner Weg 39";"Sportplatz des SV-Kauerhof";1;"Mainzer Marodeure";"Deutschland";"Mainz";11;108;11,7051707;49,5068669;33;281;8,2710237;49,9999952
"1412";"Holt euch die Banane!";2014-05-24 09:00:00;2014-05-24 17:00:00;12;"Deutschland";"92237";"Sulzbach-Rosenberg";"Neukirchner Weg 39";"Sportplatz des SV-Kauerhof";2;"Pink Pain";"Deutschland";"Darmstadt";11;108;11,7051707;49,5068669;68;333;8,651177;49,872775
"1413";"Holt euch die Banane!";2014-05-24 09:00:00;2014-05-24 17:00:00;12;"Deutschland";"92237";"Sulzbach-Rosenberg";"Neukirchner Weg 39";"Sportplatz des SV-Kauerhof";3;"Hobbiz";"Deutschland";"Heidelberg";11;108;11,7051707;49,5068669;54;175;8,694724;49,4093582
"1414";"Holt euch die Banane!";2014-05-24 09:00:00;2014-05-24 17:00:00;12;"Deutschland";"92237";"Sulzbach-Rosenberg";"Neukirchner Weg 39";"Sportplatz des SV-Kauerhof";4;"Affen mit Waffen";"Deutschland";"Sulzbach-Rosenberg";11;108;11,7051707;49,5068669;36;7;11,7470259;49,4992468
"1415";"Holt euch die Banane!";2014-05-24 09:00:00;2014-05-24 17:00:00;12;"Deutschland";"92237";"Sulzbach-Rosenberg";"Neukirchner Weg 39";"Sportplatz des SV-Kauerhof";5;"Die Unbesingbaren";"Deutschland";"Deutschland";11;108;11,7051707;49,5068669;1;95;12,3104346471077;51,308718
"1416";"Holt euch die Banane!";2014-05-24 09:00:00;2014-05-24 17:00:00;12;"Deutschland";"92237";"Sulzbach-Rosenberg";"Neukirchner Weg 39";"Sportplatz des SV-Kauerhof";6;"Betreuung und BeratungsbÃÂ¼ro";"Deutschland";"Deutschland";11;108;11,7051707;49,5068669;1;32;12,3104346471077;51,308718
"1417";"Holt euch die Banane!";2014-05-24 09:00:00;2014-05-24 17:00:00;12;"Deutschland";"92237";"Sulzbach-Rosenberg";"Neukirchner Weg 39";"Sportplatz des SV-Kauerhof";7;"Drachenblut";"Deutschland";"Waidhaus";11;108;11,7051707;49,5068669;19;97;12,4965684;49,6411504
